,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
1262,Ja Morant,MEM,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1263,JaKarr Sampson,IND,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1264,JaMychal Green,LAC,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1265,JaVale McGee,LAL,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1266,Jabari Parker,SAC,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1267,Jacob Evans,MIN,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1268,Jae Crowder,MIA,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1269,Jahlil Okafor,NOP,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1270,Jake Layman,MIN,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1271,Jakob Poeltl,SAS,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1272,Jalen Brunson,DAL,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1273,Jalen Lecque,PHX,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1274,Jalen McDaniels,CHA,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1275,Jamal Crawford,BKN,40,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1276,Jamal Murray,DEN,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1277,James Ennis III,ORL,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1278,James Harden,HOU,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1279,James Johnson,MIN,33,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1280,Jared Dudley,LAL,34,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1281,Jared Harper,NYK,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1282,Jaren Jackson Jr.,MEM,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1283,Jarred Vanderbilt,MIN,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1284,Jarrell Brantley,UTA,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1285,Jarrett Allen,BKN,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1286,Jarrett Culver,MIN,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1287,Jarrod Uthoff,WAS,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1288,Javonte Green,BOS,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1289,Jaxson Hayes,NOP,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1290,Jaylen Brown,BOS,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1291,Jaylen Hoard,POR,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1292,Jaylen Nowell,MIN,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1293,Jayson Tatum,BOS,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1294,Jeff Green,HOU,33,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1295,Jeff Teague,ATL,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1296,Jerami Grant,DEN,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1297,Jeremiah Martin,BKN,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1298,Jeremy Lamb,IND,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1299,Jeremy Pargo,GSW,34,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1300,Jerian Grant,WAS,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1301,Jerome Robinson,WAS,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1302,Jevon Carter,PHX,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1303,Jimmy Butler,MIA,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1304,Joakim Noah,LAC,35,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1305,Joe Chealey,CHA,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1306,Joe Harris,BKN,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1307,Joe Ingles,UTA,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1308,Joel Embiid,PHI,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1309,John Collins,ATL,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1310,John Henson,DET,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1311,John Konchar,MEM,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1312,Johnathan Motley,LAC,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1313,Johnathan Williams,WAS,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1314,Jonah Bolden,PHX,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1315,Jonas Valanciunas,MEM,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1316,Jonathan Isaac,ORL,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1317,Jordan Bell,CLE,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1318,Jordan Bone,DET,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1319,Jordan Clarkson,UTA,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1320,Jordan McLaughlin,MIN,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1321,Jordan McRae,DET,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1322,Jordan Poole,GSW,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1323,Josh Gray,NOP,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1324,Josh Hart,NOP,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1325,Josh Jackson,MEM,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1326,Josh Magette,ORL,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1327,Josh Okogie,MIN,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1328,Josh Reaves,DAL,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1329,Josh Richardson,PHI,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1330,Jrue Holiday,NOP,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1331,Juan Toscano-Anderson,GSW,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1332,Juancho Hernangomez,MIN,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1333,Julius Randle,NYK,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1334,Justin Anderson,BKN,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1335,Justin Holiday,IND,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1336,Justin Jackson,DAL,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1337,Justin James,SAC,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1338,Justin Patton,DET,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1339,Justin Robinson,WAS,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1340,Justin Wright-Foreman,UTA,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1341,Justise Winslow,MEM,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1342,Jusuf Nurkic,POR,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1343,Juwan Morgan,UTA,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1344,KZ Okpala,MIA,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1345,Kadeem Allen,NYK,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1346,Karl-Anthony Towns,MIN,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1347,Kawhi Leonard,LAC,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1348,Keita Bates-Diop,DEN,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1349,Kelan Martin,MIN,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1350,Keldon Johnson,SAS,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1351,Kelly Olynyk,MIA,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1352,Kelly Oubre Jr.,PHX,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1353,Kemba Walker,BOS,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1354,Kendrick Nunn,MIA,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1355,Kenrich Williams,NOP,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1356,Kent Bazemore,SAC,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1357,Kentavious Caldwell-Pope,LAL,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1358,Kevin Hervey,OKC,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1359,Kevin Huerter,ATL,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1360,Kevin Knox II,NYK,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1361,Kevin Love,CLE,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1362,Kevin Porter Jr.,CLE,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1363,Kevon Looney,GSW,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1364,Khem Birch,ORL,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1365,Khris Middleton,MIL,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1366,Khyri Thomas,DET,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1367,Kostas Antetokounmpo,LAL,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1368,Kris Dunn,CHI,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1369,Kristaps Porzingis,DAL,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1370,Ky Bowman,GSW,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1371,Kyle Alexander,MIA,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1372,Kyle Anderson,MEM,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1373,Kyle Guy,SAC,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1374,Kyle Korver,MIL,39,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1375,Kyle Kuzma,LAL,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1376,Kyle Lowry,TOR,34,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1377,Kyle O'Quinn,PHI,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1378,Kyrie Irving,BKN,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1379,LaMarcus Aldridge,SAS,34,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1380,Lance Thomas,BKN,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1381,Landry Shamet,LAC,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1382,Langston Galloway,DET,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1383,Larry Nance Jr.,CLE,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1384,Lauri Markkanen,CHI,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1385,LeBron James,LAL,35,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1386,Lonnie Walker IV,SAS,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1387,Lonzo Ball,NOP,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1388,Lou Williams,LAC,33,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1389,Louis King,DET,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1390,Luc Mbah a Moute,HOU,33,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1391,Luguentz Dort,OKC,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1392,Luka Doncic,DAL,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1393,Luka Samanic,SAS,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1394,Luke Kennard,DET,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1395,Luke Kornet,CHI,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1396,Malcolm Brogdon,IND,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1397,Malcolm Miller,TOR,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1398,Malik Beasley,MIN,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1399,Malik Monk,CHA,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1400,Malik Newman,CLE,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1401,Marc Gasol,TOR,35,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1402,Marco Belinelli,SAS,34,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1403,Marcus Morris Sr.,LAC,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1404,Marcus Smart,BOS,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1405,Marial Shayok,PHI,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1406,Mario Hezonja,POR,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1407,Markelle Fultz,ORL,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1408,Markieff Morris,LAL,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1409,Marko Guduric,MEM,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1410,Marques Bolden,CLE,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1411,Marquese Chriss,GSW,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1412,Marvin Bagley III,SAC,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1413,Marvin Williams,MIL,34,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1414,Mason Plumlee,DEN,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1415,Matisse Thybulle,PHI,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1416,Matt Mooney,CLE,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1417,Matt Thomas,TOR,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1418,Matthew Dellavedova,CLE,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1419,Maurice Harkless,NYK,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1420,Max Strus,CHI,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1421,Maxi Kleber,DAL,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1422,Melvin Frazier Jr.,ORL,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1423,Meyers Leonard,MIA,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1424,Mfiondu Kabengele,LAC,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1425,Michael Carter-Williams,ORL,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1426,Michael Frazier,HOU,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1427,Michael Kidd-Gilchrist,DAL,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1428,Michael Porter Jr.,DEN,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1429,Mikal Bridges,PHX,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1430,Mike Conley,UTA,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1431,Mike Muscala,OKC,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1432,Mike Scott,PHI,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1433,Miles Bridges,CHA,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1434,Mitchell Robinson,NYK,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1435,Miye Oni,UTA,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1436,Mo Bamba,ORL,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1437,Monte Morris,DEN,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1438,Montrezl Harrell,LAC,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1439,Moritz Wagner,WAS,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1440,Moses Brown,POR,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1441,Mychal Mulder,GSW,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1442,Myles Turner,IND,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1443,Nassir Little,POR,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1444,Naz Mitrou-Long,IND,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1445,Naz Reid,MIN,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1446,Nemanja Bjelica,SAC,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1447,Nerlens Noel,OKC,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1448,Nickeil Alexander-Walker,NOP,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1449,Nicolas Batum,CHA,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1450,Nicolas Claxton,BKN,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1451,Nicolo Melli,NOP,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1452,Nigel Williams-Goss,UTA,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1453,Nikola Jokic,DEN,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1454,Nikola Vucevic,ORL,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1455,Noah Vonleh,DEN,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1456,Norman Powell,TOR,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1457,Norvel Pelle,PHI,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1458,OG Anunoby,TOR,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1459,Omari Spellman,MIN,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1460,Oshae Brissett,TOR,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1461,Otto Porter Jr.,CHI,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1462,P.J. Tucker,HOU,35,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1463,P.J. Washington,CHA,21,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1464,PJ Dozier,DEN,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1465,Pascal Siakam,TOR,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1466,Pat Connaughton,MIL,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1467,Patrick Beverley,LAC,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1468,Patrick McCaw,TOR,24,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1469,Patrick Patterson,LAC,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1470,Patty Mills,SAS,31,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1471,Paul George,LAC,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1472,Paul Millsap,DEN,35,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1473,Paul Watson,TOR,25,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1474,Quinn Cook,LAL,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1475,Quinndary Weatherspoon,SAS,23,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1476,RJ Barrett,NYK,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1477,Rajon Rondo,LAL,34,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1478,Raul Neto,PHI,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1479,Rayjon Tucker,UTA,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1480,Reggie Bullock,NYK,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1481,Reggie Jackson,LAC,30,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1482,Richaun Holmes,SAC,26,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1483,Ricky Rubio,PHX,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1484,Robert Covington,HOU,29,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1485,Robert Williams III,BOS,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1486,Robin Lopez,MIL,32,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1487,Rodions Kurucs,BKN,22,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1488,Rodney Hood,POR,27,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1489,Rodney McGruder,LAC,28,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
1490,Romeo Langford,BOS,20,,,-,,,-,,,-,,,-,,,-,            NaN          ,            NaN          ,            -          ,,,-
